FIPS,Geography,counts,UPB
31067,"GAGE County ,NE",172,13539194.84
51640,"GALAX CITY County ,VA",171,16815565.05
08045,"GARFIELD County ,CO",504,124380432.17
31071,"GARFIELD County ,NE",3,331617.78
40047,"GARFIELD County ,OK",79,7894895.89
21079,"GARRARD County ,KY",57,7442550.81
37071,"GASTON County ,NC",1866,233427511.23
01061,"GENEVA County ,AL",126,16984535.26
48171,"GILLESPIE County ,TX",388,75369581.90
12043,"GLADES County ,FL",3,359543.58
13125,"GLASCOCK County ,GA",4,327375.64
34015,"GLOUCESTER County ,NJ",5079,947291157.07
20063,"GOVE County ,KS",1,27995.67
33009,"GRAFTON County ,NH",190,26806143.18
37075,"GRAHAM County ,NC",16,1975770.24
27051,"GRANT County ,MN",18,1781841.54
55043,"GRANT County ,WI",22,2127338.16
21083,"GRAVES County ,KY",125,11277438.10
48179,"GRAY County ,TX",32,2794161.59
51077,"GRAYSON County ,VA",27,2736414.68
42059,"GREENE County ,PA",38,3842563.99
20073,"GREENWOOD County ,KS",12,1070541.09
48185,"GRIMES County ,TX",83,12008092.21
48187,"GUADALUPE County ,TX",1342,251176065.48
02100,"HAINES County ,AK",1,195773.19
36041,"HAMILTON County ,NY",5,646759.81
48193,"HAMILTON County ,TX",26,2702518.95
25013,"HAMPDEN County ,MA",1754,285976437.29
13141,"HANCOCK County ,GA",20,2708358.54
19081,"HANCOCK County ,IA",48,5383916.17
18059,"HANCOCK County ,IN",712,101244421.64
28045,"HANCOCK County ,MS",219,30613907.38
47067,"HANCOCK County ,TN",10,948726.92
54029,"HANCOCK County ,WV",46,4496622.37
46061,"HANSON County ,SD",10,1259536.22
48199,"HARDIN County ,TX",371,50348091.48
51660,"HARRISONBURG CITY County ,VA",146,28163250.92
05057,"HEMPSTEAD County ,AR",44,3086616.33
17073,"HENRY County ,IL",229,23516314.97
37091,"HERTFORD County ,NC",18,1875299.16
38041,"HETTINGER County ,ND",7,746655.69
30041,"HILL County ,MT",51,6230861.82
28049,"HINDS County ,MS",1364,153598685.81
05059,"HOT SPRING County ,AR",554,55307530.84
05065,"IZARD County ,AR",58,5361564.02
18071,"JACKSON County ,IN",315,31025777.00
20085,"JACKSON County ,KS",11,1106168.30
22049,"JACKSON County ,LA",51,5906898.61
27063,"JACKSON County ,MN",13,1267322.25
45053,"JASPER County ,SC",121,15505709.47
18075,"JAY County ,IN",242,17601023.37
13161,"JEFF DAVIS County ,GA",44,4113885.40
19101,"JEFFERSON County ,IA",84,8293484.68
17081,"JEFFERSON County ,IL",441,38207540.66
29099,"JEFFERSON County ,MO",2238,294125443.88
31095,"JEFFERSON County ,NE",22,1323762.76
40067,"JEFFERSON County ,OK",10,697040.85
41031,"JEFFERSON County ,OR",482,65643812.63
54037,"JEFFERSON County ,WV",346,71954000.93
46073,"JERAULD County ,SD",5,433120.15
13167,"JOHNSON County ,GA",3,323716.25
18081,"JOHNSON County ,IN",1387,186449130.92
21115,"JOHNSON County ,KY",113,12708596.27
56019,"JOHNSON County ,WY",8,1318933.04
55057,"JUNEAU County ,WI",52,5151874.55
27067,"KANDIYOHI County ,MN",63,7475812.08
48259,"KENDALL County ,TX",808,203108851.73
02130,"KETCHIKAN GATEWAY County ,AK",70,16794700.15
31105,"KIMBALL County ,NE",8,580007.80
51101,"KING WILLIAM County ,VA",159,24654764.51
48271,"KINNEY County ,TX",2,273606.03
23013,"KNOX County ,ME",35,5246762.47
02150,"KODIAK ISLAND County ,AK",48,10538599.71
04012,"LA PAZ County ,AZ",13,2576411.04
55065,"LAFAYETTE County ,WI",7,548269.94
27077,"LAKE OF THE WOODS County ,MN",11,1180634.60
48277,"LAMAR County ,TX",79,7911617.31
06035,"LASSEN County ,CA",609,93699543.57
13175,"LAURENS County ,GA",121,13997215.86
01079,"LAWRENCE County ,AL",50,5342283.40
29109,"LAWRENCE County ,MO",211,18807922.98
46081,"LAWRENCE County ,SD",38,5761934.14
47099,"LAWRENCE County ,TN",149,15035206.23
01081,"LEE County ,AL",774,119197698.63
12071,"LEE County ,FL",6880,1113115429.60
19111,"LEE County ,IA",84,8578011.67
37107,"LENOIR County ,NC",57,6575961.78
27081,"LINCOLN County ,MN",7,758111.71
28085,"LINCOLN County ,MS",631,79068555.61
37109,"LINCOLN County ,NC",353,50144912.41
31111,"LINCOLN County ,NE",33,4117973.45
46083,"LINCOLN County ,SD",229,37148423.94
29115,"LINN County ,MO",20,1755514.48
41043,"LINN County ,OR",720,120767070.97
21139,"LIVINGSTON County ,KY",50,4353815.57
48299,"LLANO County ,TX",158,29143033.08
40083,"LOGAN County ,OK",99,11684464.73
39093,"LORAIN County ,OH",2667,346318140.29
06037,"LOS ANGELES County ,CA",72745,21457204070.50
13187,"LUMPKIN County ,GA",89,11355526.46
35029,"LUNA County ,NM",61,7338757.56
42079,"LUZERNE County ,PA",2927,315350554.98
20111,"LYON County ,KS",29,2603401.53
32019,"LYON County ,NV",446,62799837.93
17115,"MACON County ,IL",234,21563800.54
29121,"MACON County ,MO",16,1678549.29
37113,"MACON County ,NC",486,65573772.81
37115,"MADISON County ,NC",52,7444086.93
39097,"MADISON County ,OH",253,34291097.75
55073,"MARATHON County ,WI",650,79004852.81
06041,"MARIN County ,CA",2452,960939285.41
19125,"MARION County ,IA",81,10544309.04
29127,"MARION County ,MO",325,32709266.06
55077,"MARQUETTE County ,WI",47,5479970.47
54051,"MARSHALL County ,WV",30,2689942.02
12085,"MARTIN County ,FL",454,87758828.49
18101,"MARTIN County ,IN",88,6476608.78
21159,"MARTIN County ,KY",5,555199.10
27091,"MARTIN County ,MN",27,2535436.08
15009,"MAUI County ,HI",363,139324193.77
30055,"MCCONE County ,MT",1,178589.27
21147,"MCCREARY County ,KY",17,1361453.89
17109,"MCDONOUGH County ,IL",49,3429566.18
54047,"MCDOWELL County ,WV",18,819400.95
17111,"MCHENRY County ,IL",2547,422335460.55
42083,"MCKEAN County ,PA",22,1751118.17
27085,"MCLEOD County ,MN",180,22933820.24
21163,"MEADE County ,KY",79,10318868.68
39105,"MEIGS County ,OH",8,883052.09
55078,"MENOMINEE County ,WI",4,699379.68
21167,"MERCER County ,KY",209,24964541.15
34021,"MERCER County ,NJ",2490,469989812.71
54055,"MERCER County ,WV",326,32162595.51
39109,"MIAMI County ,OH",711,110065489.08
34023,"MIDDLESEX County ,NJ",2341,579017596.26
27095,"MILLE LACS County ,MN",126,17139793.72
13201,"MILLER County ,GA",11,1060488.61
29131,"MILLER County ,MO",129,17495397.02
46099,"MINNEHAHA County ,SD",876,127765716.60
29133,"MISSISSIPPI County ,MO",30,2508473.15
20123,"MITCHELL County ,KS",10,845699.90
37121,"MITCHELL County ,NC",8,1182077.24
48335,"MITCHELL County ,TX",18,1486661.34
05095,"MONROE County ,AR",8,951605.89
17135,"MONTGOMERY County ,IL",103,9097199.91
42091,"MONTGOMERY County ,PA",6721,1480166530.59
48339,"MONTGOMERY County ,TX",8034,1534916730.95
08085,"MONTROSE County ,CO",398,59077774.55
46101,"MOODY County ,SD",8,850320.90
05067,"JACKSON County ,AR",255,19193718.42
19099,"JASPER County ,IA",208,20712224.94
13163,"JEFFERSON County ,GA",41,4822333.50
39081,"JEFFERSON County ,OH",131,11166404.09
48245,"JEFFERSON County ,TX",722,87521199.95
21113,"JESSAMINE County ,KY",164,19679793.68
47091,"JOHNSON County ,TN",22,2730977.84
02110,"JUNEAU County ,AK",49,14774889.03
42067,"JUNIATA County ,PA",144,16554774.34
48257,"KAUFMAN County ,TX",1765,273539072.92
02122,"KENAI PENINSULA County ,AK",71,14300014.13
10001,"KENT County ,DE",1115,216254442.12
24029,"KENT County ,MD",90,17055709.31
19107,"KEOKUK County ,IA",6,413413.46
51097,"KING AND QUEEN County ,VA",55,7969762.15
40073,"KINGFISHER County ,OK",52,6129584.77
20095,"KINGMAN County ,KS",35,2174428.59
40075,"KIOWA County ,OK",9,703062.33
21119,"KNOTT County ,KY",14,1182596.01
18083,"KNOX County ,IN",81,6301647.98
21121,"KNOX County ,KY",127,12978366.28
16055,"KOOTENAI County ,ID",1425,266135426.72
19109,"KOSSUTH County ,IA",23,2335512.40
22057,"LAFOURCHE County ,LA",280,40897067.88
08065,"LAKE County ,CO",39,6416027.44
26085,"LAKE County ,MI",9,852670.11
39085,"LAKE County ,OH",2395,352807722.82
47095,"LAKE County ,TN",7,453980.65
48279,"LAMB County ,TX",9,661557.57
50015,"LAMOILLE County ,VT",36,5986645.88
31109,"LANCASTER County ,NE",592,83784463.32
45057,"LANCASTER County ,SC",1449,280167810.43
26087,"LAPEER County ,MI",441,53582039.91
56021,"LARAMIE County ,WY",927,176098200.23
05075,"LAWRENCE County ,AR",40,3250154.52
39087,"LAWRENCE County ,OH",128,13682239.77
40079,"LE FLORE County ,OK",107,9980123.94
28079,"LEAKE County ,MS",76,8115393.52
51105,"LEE County ,VA",13,1657449.33
28083,"LEFLORE County ,MS",157,13594454.68
16059,"LEMHI County ,ID",10,1320584.36
26091,"LENAWEE County ,MI",123,13921505.75
21133,"LETCHER County ,KY",19,1768241.05
12075,"LEVY County ,FL",50,5426382.65
16061,"LEWIS County ,ID",8,790753.62
29111,"LEWIS County ,MO",15,1188779.49
36049,"LEWIS County ,NY",99,12235680.80
54041,"LEWIS County ,WV",17,1665061.86
45063,"LEXINGTON County ,SC",3199,472389290.91
30051,"LIBERTY County ,MT",2,115835.88
13181,"LINCOLN County ,GA",63,7418287.44
17105,"LIVINGSTON County ,IL",115,11227750.88
22063,"LIVINGSTON County ,LA",1955,305708926.63
36051,"LIVINGSTON County ,NY",205,20660154.36
08075,"LOGAN County ,CO",31,3478977.93
17107,"LOGAN County ,IL",96,8178476.27
47105,"LOUDON County ,TN",364,55113024.50
01085,"LOWNDES County ,AL",17,1646648.97
13185,"LOWNDES County ,GA",543,72561161.55
42081,"LYCOMING County ,PA",1241,159699295.41
47111,"MACON County ,TN",160,16170009.20
13195,"MADISON County ,GA",75,8693893.35
29123,"MADISON County ,MO",85,7684177.20
47113,"MADISON County ,TN",327,36260663.34
51683,"MANASSAS CITY County ,VA",373,94418999.82
55071,"MANITOWOC County ,WI",168,19006081.19
04013,"MARICOPA County ,AZ",24934,4643500039.92
28091,"MARION County ,MS",69,5498508.27
37117,"MARTIN County ,NC",43,4663891.94
21161,"MASON County ,KY",184,20913665.48
26105,"MASON County ,MI",16,1451527.82
40087,"MCCLAIN County ,OK",229,30872107.64
46087,"MCCOOK County ,SD",27,3242683.55
40089,"MCCURTAIN County ,OK",57,7016984.48
37111,"MCDOWELL County ,NC",45,5663948.50
38053,"MCKENZIE County ,ND",49,12105370.48
21149,"MCLEAN County ,KY",19,1638389.94
38055,"MCLEAN County ,ND",44,6465736.80
27093,"MEEKER County ,MN",79,9935794.94
06045,"MENDOCINO County ,CA",323,76614490.64
13199,"MERIWETHER County ,GA",55,5414471.78
18103,"MIAMI County ,IN",60,4739610.53
48333,"MILLS County ,TX",18,2104929.59
05093,"MISSISSIPPI County ,AR",151,13042976.31
19133,"MONONA County ,IA",5,516000.24
54061,"MONONGALIA County ,WV",323,62266117.09
18105,"MONROE County ,IN",299,40304242.07
55081,"MONROE County ,WI",127,15291032.04
48337,"MONTAGUE County ,TX",90,9498394.39
06053,"MONTEREY County ,CA",2058,601565274.13
19137,"MONTGOMERY County ,IA",6,394143.64
18107,"MONTGOMERY County ,IN",102,9512462.96
29139,"MONTGOMERY County ,MO",82,8178917.90
47125,"MONTGOMERY County ,TN",4283,674585317.29
42093,"MONTOUR County ,PA",407,64777649.95
48341,"MOORE County ,TX",106,11545050.17
47129,"MORGAN County ,TN",32,3256929.73
31123,"MORRILL County ,NE",9,626027.10
40099,"MURRAY County ,OK",24,2664012.97
39119,"MUSKINGUM County ,OH",353,35019808.08
40101,"MUSKOGEE County ,OK",340,31449894.41
36059,"NASSAU County ,NY",3599,1231703055.81
04017,"NAVAJO County ,AZ",390,55207812.67
21179,"NELSON County ,KY",402,50243079.57
20131,"NEMAHA County ,KS",7,851133.04
56017,"HOT SPRINGS County ,WY",30,3406423.08
31093,"HOWARD County ,NE",14,1458868.59
48227,"HOWARD County ,TX",158,17243825.39
34017,"HUDSON County ,NJ",1395,374787250.32
42061,"HUNTINGDON County ,PA",99,11037812.70
39077,"HURON County ,OH",434,44010275.35
42063,"INDIANA County ,PA",112,12089100.88
26067,"IONIA County ,MI",84,8189253.50
37097,"IREDELL County ,NC",1962,307371594.01
17075,"IROQUOIS County ,IL",37,3514814.30
53029,"ISLAND County ,WA",411,91055760.89
29095,"JACKSON County ,MO",2846,362875919.70
40065,"JACKSON County ,OK",75,7492925.86
47087,"JACKSON County ,TN",12,1404769.13
17079,"JASPER County ,IL",48,3527346.98
29097,"JASPER County ,MO",1268,124732108.32
28061,"JASPER County ,MS",16,1327250.39
16051,"JEFFERSON County ,ID",310,52382731.22
18077,"JEFFERSON County ,IN",310,31963547.67
21111,"JEFFERSON County ,KY",11957,1763460597.94
36045,"JEFFERSON County ,NY",584,73180225.59
18079,"JENNINGS County ,IN",71,7392283.38
48249,"JIM WELLS County ,TX",239,26253258.67
17085,"JO DAVIESS County ,IL",17,1678216.70
20091,"JOHNSON County ,KS",4949,856115527.66
31097,"JOHNSON County ,NE",6,385506.60
37103,"JONES County ,NC",24,3121393.81
26079,"KALKASKA County ,MI",33,2995607.23
54039,"KANAWHA County ,WV",374,36073169.75
17089,"KANE County ,IL",2412,439040073.74
17091,"KANKAKEE County ,IL",165,20406991.77
55059,"KENOSHA County ,WI",686,97302643.86
21117,"KENTON County ,KY",3466,419455738.44
06029,"KERN County ,CA",8895,1600975733.53
53037,"KITTITAS County ,WA",374,70352508.45
53039,"KLICKITAT County ,WA",74,13230051.00
27071,"KOOCHICHING County ,MN",52,13461840.00
08067,"LA PLATA County ,CO",935,228261369.46
22059,"LA SALLE County ,LA",123,15001328.38
27073,"LAC QUI PARLE County ,MN",8,623919.07
22055,"LAFAYETTE County ,LA",1050,175860274.65
12069,"LAKE County ,FL",2267,366477104.23
17097,"LAKE County ,IL",5596,1030193178.16
30047,"LAKE County ,MT",72,12168625.29
41037,"LAKE County ,OR",11,1384505.78
01075,"LAMAR County ,AL",23,2191097.90
13171,"LAMAR County ,GA",48,4810384.97
32015,"LANDER County ,NV",42,5335622.91
20101,"LANE County ,KS",4,454020.82
41039,"LANE County ,OR",2646,508558908.16
21123,"LARUE County ,KY",60,5661632.66
08071,"LAS ANIMAS County ,CO",170,25418732.21
16057,"LATAH County ,ID",82,12847395.62
05077,"LEE County ,AR",5,246138.03
17103,"LEE County ,IL",213,21596074.17
37105,"LEE County ,NC",823,122939506.66
45061,"LEE County ,SC",77,9160546.41
21135,"LEWIS County ,KY",130,7832787.17
47101,"LEWIS County ,TN",58,6083657.94
01083,"LIMESTONE County ,AL",558,80420979.14
08073,"LINCOLN County ,CO",20,2046026.23
20105,"LINCOLN County ,KS",4,358017.26
22061,"LINCOLN County ,LA",216,29248488.04
29113,"LINCOLN County ,MO",824,108185358.04
30053,"LINCOLN County ,MT",25,3239639.62
35027,"LINCOLN County ,NM",55,8939499.02
47103,"LINCOLN County ,TN",148,14164217.84
20107,"LINN County ,KS",19,2147102.39
48295,"LIPSCOMB County ,TX",2,163891.52
19115,"LOUISA County ,IA",52,4096501.29
31115,"LOUP County ,NE",2,31445.88
13193,"MACON County ,GA",9,709711.96
01089,"MADISON County ,AL",2668,408201542.48
05087,"MADISON County ,AR",16,1912620.57
16065,"MADISON County ,ID",318,48037671.21
18095,"MADISON County ,IN",526,50965116.60
22065,"MADISON County ,LA",42,2806436.36
51113,"MADISON County ,VA",153,26416581.15
27087,"MAHNOMEN County ,MN",17,1578701.66
39099,"MAHONING County ,OH",648,65930956.40
55075,"MARINETTE County ,WI",273,26260627.15
17121,"MARION County ,IL",228,15252864.16
18097,"MARION County ,IN",4118,434327021.23
41047,"MARION County ,OR",1826,318383993.36
45067,"MARION County ,SC",34,3633652.50
06043,"MARIPOSA County ,CA",44,9657174.11
19127,"MARSHALL County ,IA",81,6431645.18
17123,"MARSHALL County ,IL",43,3918930.87
20117,"MARSHALL County ,KS",15,1296067.46
21157,"MARSHALL County ,KY",262,29950799.24
46091,"MARSHALL County ,SD",10,1341792.65
17125,"MASON County ,IL",102,8367245.64
48319,"MASON County ,TX",4,548759.88
17127,"MASSAC County ,IL",52,4648681.78
48321,"MATAGORDA County ,TX",125,14865550.33
51115,"MATHEWS County ,VA",61,11608363.95
47119,"MAURY County ,TN",767,126723249.67
47107,"MCMINN County ,TN",217,24451896.51
46089,"MCPHERSON County ,SD",2,97279.14
51117,"MECKLENBURG County ,VA",126,18205903.94
06047,"MERCED County ,CA",1175,187022894.00
31121,"MERRICK County ,NE",11,1163583.35
20121,"MIAMI County ,KS",60,7215967.81
06049,"MODOC County ,CA",44,5399528.91
04015,"MOHAVE County ,AZ",1709,214028519.04
06051,"MONO County ,CA",193,44544335.01
47127,"MOORE County ,TN",10,1024420.21
39115,"MORGAN County ,OH",27,2531579.42
49029,"MORGAN County ,UT",585,149172534.72
48343,"MORRIS County ,TX",38,2674412.68
20129,"MORTON County ,KS",1,47313.32
17139,"MOULTRIE County ,IL",50,4679589.25
41051,"MULTNOMAH County ,OR",6204,1391168032.29
13215,"MUSCOGEE County ,GA",1232,175482656.70
48347,"NACOGDOCHES County ,TX",58,6284222.59
51125,"NELSON County ,VA",143,26555090.01
29143,"NEW MADRID County ,MO",59,4875987.15
44005,"NEWPORT County ,RI",122,30703318.98
54067,"NICHOLAS County ,WV",17,2164812.12
51720,"NORTON CITY County ,VA",4,236793.48
53047,"OKANOGAN County ,WA",247,31119208.58
38065,"OLIVER County ,ND",15,2595664.50
27109,"OLMSTED County ,MN",287,41893612.52
37135,"ORANGE County ,NC",246,51786126.94
50017,"ORANGE County ,VT",77,11519377.27
19143,"OSCEOLA County ,IA",9,471119.02
26137,"OTSEGO County ,MI",105,9889546.56
55087,"OUTAGAMIE County ,WI",1126,137314933.48
18119,"OWEN County ,IN",296,29351875.91
16073,"OWYHEE County ,ID",27,2506696.00
55089,"OZAUKEE County ,WI",265,51228124.24
19145,"PAGE County ,IA",26,1848530.96
19147,"PALO ALTO County ,IA",14,890249.16
48365,"PANOLA County ,TX",34,5926072.81
48367,"PARKER County ,TX",944,185159764.42
13223,"PAULDING County ,GA",792,110811548.73
20145,"PAWNEE County ,KS",38,3175039.75
48371,"PECOS County ,TX",27,2939664.94
53051,"PEND OREILLE County ,WA",31,4756416.70
23019,"PENOBSCOT County ,ME",745,93437567.32
55091,"PEPIN County ,WI",6,542834.11
17145,"PERRY County ,IL",37,3508135.13
28111,"PERRY County ,MS",43,3999890.93
42099,"PERRY County ,PA",752,102804910.17
47135,"PERRY County ,TN",16,1446436.73
31137,"PHELPS County ,NE",74,6811039.64
39129,"PICKAWAY County ,OH",479,66908016.71
01107,"PICKENS County ,AL",47,4104248.60
05109,"PIKE County ,AR",20,1971959.28
28113,"PIKE County ,MS",519,62926455.99
